gender,SeniorCitizen,Partner,Dependents,tenure (months true),PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyContract,1yContract,2yContract,PaperlessBilling,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,MonthlyCharges,TotalCharges,Churn
1,0,1,1,37,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.1,861.85,0
0,0,1,0,22,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,59.75,1374.35,0
1,0,1,1,33,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24.25,838.5,0
0,0,1,0,71,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,54.5,3778.2,0
1,0,0,0,41,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,98.05,3990.6,0
1,0,1,0,40,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,63.9,2635,0
1,0,1,1,3,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,69.15,235,0
1,0,0,0,37,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,64.65,2347.85,0
1,0,1,0,30,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,70.25,2198.9,0
0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.9,1356.7,0
1,0,1,1,55,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,75.75,4264.25,0
0,0,1,1,69,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,59.75,4069.9,0
0,0,0,0,29,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,48.95,1323.7,0
0,0,1,1,62,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.8,1476.25,0
0,0,0,0,67,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,88.8,5903.15,0
1,0,1,1,23,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,77.15,1759.4,0
1,1,0,0,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,108.1,7774.05,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.2,140.95,0
0,0,0,0,26,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,75.5,2018.1,0
0,0,1,0,60,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,109.45,6572.85,0
1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,49.55,49.55,0
1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.9,1115.6,0
1,0,1,1,47,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.3,890.5,0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50.4,137.25,0
0,0,1,1,27,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.75,1929,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.65,351.55,0
0,1,1,1,50,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,75.15,3822.45,0
0,0,1,0,72,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,78.85,5763.15,0
1,0,1,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.35,1319.95,0
0,0,0,0,12,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,74.75,827.05,0
1,0,1,0,64,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,58.35,3756.45,0
1,0,0,0,26,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.5,2599.95,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.65,19.65,0
0,0,0,0,46,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,72.8,3249.4,0
1,0,1,0,50,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,109.65,5405.8,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.65,93.55,0
0,0,0,0,47,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,86.95,4138.9,0
1,0,0,0,54,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,94.75,5121.75,0
0,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.05,8297.5,0
0,0,1,0,71,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,65.15,4681.75,0
1,1,1,0,72,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,106.85,7677.4,0
0,0,1,1,56,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.15,1402.25,0
0,0,1,0,67,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,111.3,7567.2,0
1,1,1,0,60,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.05,6925.9,0
0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,44.8,2230.85,0
0,0,0,0,9,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,68.25,576.95,0
0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.25,174.7,0
1,0,1,1,56,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,88.9,4968,0
0,0,0,0,59,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,61.35,3645.5,0
1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.05,1423.65,0
0,0,0,0,45,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,50.9,2298.55,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.1,1857.85,0
0,1,1,0,16,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,54.55,825.1,0
0,0,1,1,45,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,109.75,4900.65,0
0,0,1,1,72,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,80.85,5727.45,0
0,0,1,0,72,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,67.8,4804.65,0
0,0,1,0,55,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.7,1443.65,0
0,0,0,0,63,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,86.7,5309.5,0
0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.8,849.9,0
1,0,1,0,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,110.45,7982.5,0
0,0,1,1,8,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.65,369.15,0
0,0,1,1,52,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,93.25,4631.7,0
1,0,1,0,70,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,84.8,5917.55,0
0,1,0,0,11,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,60.25,662.95,0
1,0,0,0,14,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,50.1,709.5,0
0,0,0,0,56,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,64.65,3665.55,0
1,0,1,0,68,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,79.6,5515.8,0
1,0,0,0,20,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,89.4,1871.15,0
0,0,0,0,6,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,59.15,336.7,0
0,0,1,0,8,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,49.55,393.45,0
0,0,1,1,33,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.45,600.25,0
1,0,0,0,22,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,65.25,1441.8,0
1,0,0,0,59,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,99.45,5623.7,0
0,0,1,0,53,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,77.4,4155.95,0
1,0,1,1,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.7,395.6,0
0,0,1,1,26,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,78.95,2034.25,0
0,0,1,0,47,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.9,942.95,0
1,0,0,0,13,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,67.8,842.25,0
0,1,1,0,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.85,1901,0
0,0,1,0,65,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,76.15,4929.55,0
0,0,0,0,26,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,75,1908.35,0
0,0,0,0,6,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,87.95,522.35,0
1,0,1,0,50,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,75.7,3876.2,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,115.15,8349.45,0
0,0,1,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.8,342.3,0
1,0,1,1,36,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.25,717.95,0
0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.15,405.6,0
1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.55,1463.45,0
0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.6,189.45,0
0,0,1,1,44,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,54.9,2549.1,0
0,0,0,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,92,6632.75,0
0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.05,152.95,0
0,0,1,1,69,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,80.65,5542.55,0
0,0,0,0,71,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,80.6,5708.2,0
1,0,1,0,70,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,26,2006.95,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,91.15,6637.9,0
0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.85,867.3,0
0,0,1,1,25,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.4,546.85,0
0,0,1,1,64,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.7,1274.05,0
1,0,1,1,52,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,101.25,5301.1,0
1,0,1,1,64,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,110.3,6997.3,0
0,1,1,0,67,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,60.95,4119.4,0
1,1,0,0,29,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,58.55,1718.95,0
1,0,0,0,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.6,605.25,0
0,0,0,0,56,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,75.75,4284.65,0
1,1,0,0,14,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,80.35,1058.1,0
0,0,0,0,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.55,1898.1,0
1,0,1,1,54,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,60,3273.95,0
1,1,0,0,72,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,110.1,7746.7,0
0,0,0,1,5,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,48.65,235.2,0
1,1,0,0,52,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,59.85,3103.25,0
0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.2,1192.3,0
1,0,1,0,56,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,85.6,4902.8,0
0,0,1,1,13,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.5,343.6,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.15,20.15,0
0,0,1,1,71,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.6,1387.45,0
0,0,0,0,66,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,114.3,7383.7,0
1,0,1,0,67,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.85,1327.4,0
1,0,1,0,68,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,89.95,5974.3,0
0,0,0,0,30,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,100.4,2936.25,0
1,0,0,0,9,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,59.5,530.05,0
1,0,1,0,72,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,103.95,7556.9,0
1,0,0,0,66,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,103.1,6595,0
1,0,1,1,32,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,62.45,2045.55,0
1,0,1,1,72,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,71.45,5025.85,0
1,0,1,0,16,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,94.65,1461.15,0
0,0,0,0,66,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25.45,1699.15,0
1,0,1,0,17,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,75.4,1322.55,0
0,0,0,0,30,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,97,3021.3,0
1,0,1,1,70,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,79.7,5743.3,0
1,0,1,1,32,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,61.4,1864.65,0
0,0,1,0,17,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.5,1336.9,0
0,1,0,0,45,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,93.9,4200.25,0
0,0,1,1,22,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,75,1573.95,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.65,322.5,0
1,1,1,0,26,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,98.1,2510.7,0
0,0,1,1,19,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,48.95,955.6,0
0,0,1,0,66,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,91.7,6075.9,0
1,0,1,1,64,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,53.85,3399.85,0
1,1,1,0,54,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,115.6,6431.05,0
0,0,1,1,54,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.05,1230.9,0
1,0,0,0,8,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,66.05,574.5,0
1,1,0,0,70,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,75.5,5212.65,0
1,0,0,0,15,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,83.2,1130,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,87.55,6463.15,0
1,0,1,0,57,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,109.4,6252.7,0
1,0,1,0,71,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,105.15,7555,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.95,20.95,0
0,0,1,1,41,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.5,798.2,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.15,44.15,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,26.25,1988.05,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,115.8,8424.9,0
0,0,0,0,20,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,108.2,2203.7,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.15,130.5,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,114.6,8100.25,0
1,0,1,0,20,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.8,1540.35,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,118.75,8672.45,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.3,246.3,0
1,0,1,1,68,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,85.3,5560,0
1,0,1,1,52,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,50.95,2610.65,0
0,0,0,0,45,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,103.65,4747.85,0
0,1,0,0,65,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,99.1,6496.15,0
0,0,0,0,55,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,77.8,4323.35,0
1,0,1,0,72,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,64.75,4804.75,0
0,0,1,0,21,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,54.6,1125.2,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.7,39.85,0
0,1,1,0,69,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,95.35,6382,0
1,1,0,0,8,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,74.05,600.15,0
1,1,0,0,63,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,89.6,5538.8,0
1,0,1,0,12,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,54.2,690.5,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.05,1709.15,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.75,53.15,0
1,0,1,1,40,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.15,777.35,0
0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,860.85,0
0,1,1,0,71,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,71,5012.1,0
1,0,1,1,22,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.8,1615.1,0
1,0,1,1,70,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,89,6293.2,0
1,0,1,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.25,375.25,0
1,0,1,0,72,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,86.4,6058.95,0
1,1,0,0,72,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,107.4,7748.75,0
1,0,1,1,16,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,100.7,1522.7,0
0,0,1,1,58,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,105.05,6004.85,0
1,0,1,0,66,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,66.9,4370.25,0
1,0,1,1,50,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,80.05,4042.2,0
0,0,1,0,60,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.5,1198.8,0
0,1,0,0,31,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,96.6,2877.95,0
0,0,0,0,44,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,85.25,3704.15,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,115.5,8312.75,0
1,0,0,0,11,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,79,929.3,0
0,1,0,0,64,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.05,1198.05,0
0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.6,754,0
0,0,1,0,68,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.25,1728.2,0
0,0,0,0,31,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,72.45,2156.25,0
1,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.7,1051.9,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,1738.9,0
1,0,1,1,69,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,59.1,4134.7,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,49.65,0
1,1,0,0,36,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,2659.45,0
1,0,1,1,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.8,196.75,0
1,0,1,1,72,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,80.85,5824.75,0
1,0,0,0,28,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,54.65,1517.5,0
0,0,1,0,38,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,91.7,3479.05,0
1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.3,20.3,0
1,0,0,0,12,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45,524.35,0
0,0,1,0,54,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,74.55,4191.45,0
0,0,1,1,67,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.65,1620.45,0
1,0,0,0,25,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,78.35,1837.9,0
0,0,1,1,69,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.2,1376.5,0
1,0,0,1,37,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.3,755.4,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69.15,488.65,0
1,1,1,0,48,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,58.95,2789.7,0
0,0,1,0,71,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,113.15,7953.25,0
1,0,0,0,16,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,63.05,1067.05,0
0,0,0,1,48,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,64.4,3035.35,0
1,0,1,0,72,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,84.9,6065.3,0
0,0,1,0,28,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,76.55,2065.4,0
1,0,1,1,41,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,94.9,3848,0
0,1,1,0,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,111.65,8022.85,0
0,0,1,1,47,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,113.45,5317.8,0
1,0,1,1,72,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,95.9,6954.15,0
0,0,0,1,14,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,76.1,1054.8,0
1,0,1,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.1,1389.6,0
1,0,0,0,52,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,49.75,2535.55,0
0,1,1,0,63,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,84,5329.55,0
0,1,0,0,16,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.45,1261.35,0
0,0,1,0,18,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.35,768.05,0
1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.85,52,0
0,0,1,0,72,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,103.75,7346.2,0
1,1,1,0,22,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25.6,548.8,0
1,0,0,0,42,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,59.65,2536.55,0
1,0,1,1,72,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,83.3,6042.7,0
0,0,1,0,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.45,1730.65,0
0,1,0,0,62,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,110.75,7053.35,0
0,0,1,0,66,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,115.8,7942.15,0
1,0,1,0,7,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,50.3,355.1,0
0,1,0,0,33,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,24.9,847.8,0
1,0,1,1,30,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,66.3,1923.5,0
1,0,1,0,71,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.9,1493.2,0
1,0,1,1,67,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,100.25,6689,0
1,0,1,1,22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.75,452.35,0
1,0,1,1,57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.75,1272.05,0
0,0,0,0,49,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,66.15,3199,0
1,0,0,0,55,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,45.05,2462.6,0
0,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,86.85,6263.8,0
0,0,0,0,17,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,106.65,1672.1,0
1,0,1,1,28,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,82.85,2320.8,0
1,0,1,0,47,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,58.6,2723.4,0
1,0,0,0,66,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,104.55,6779.05,0
1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.1,43.15,0
1,0,0,0,30,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,94.4,2638.1,0
1,0,1,1,16,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,68.25,1114.85,0
0,0,0,0,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.75,1777.6,0
0,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.45,159.2,0
